timestamp	title	description	evidence
2026-03-17T09:31:38.385557	C17orf113 - 675aa Zinc Finger Transcriptional Regulator with SUMOylation Domain and High-Confidence AlphaFold Structure	"WARNING: This finding reports <40% identity between variants of the same gene. This is near random chance for nucleotides and likely a tool artifact (unaligned comparison). Verify with proper alignment before trusting this result.

C17orf113 (UniProt A0A1B0GUU1) encodes a 675aa nuclear protein on chromosome 17q23.2 with predicted involvement in transcriptional regulation and SUMOylation. InterPro analysis reveals a probable C2H2-type zinc finger domain (IPR057456, PF25431, aa 31-93) embedded wit"	Evidence: InterPro: IPR057456/PF25431/PTHR46880 | STRING: ENSP00000500339(0.414) | HPA: ubiquitous/low spec/predicted membrane | ClinVar: 3 pathogenic CNV gains | AlphaFold: pLDDT 81.7 | UniProt: A0A1B0GUU1 | BLAST: ZNF862 22.1% | Sequence: 675aa, 22.4% charged, 43.9% hydrophobic | Mechanism: SUMOylation-dependent transcriptional repressor via C2H2 zinc finger DNA binding
2026-03-17T09:32:57.280838	C11orf68 - 292aa Nucleolar eIF4E-Like RNA-Binding Protein with Bles03 Domain and Dosage-Sensitive CNVs	C11orf68 (UniProt Q9H3H3) encodes a 292aa nucleolar protein on chromosome 11q13.1 with predicted involvement in cap-dependent translation regulation and RNA metabolism. InterPro analysis reveals a canonical eIF4E-like RNA cap-binding fold (G3DSA:3.30.760.10/SSF55418/IPR023398, aa 59-292) embedded within the Basophilic leukemia-expressed protein Bles03 family scaffold (IPR015034/PF08939/PTHR31977, aa 10-291), with a defined Bles03 domain (PF08939, aa 155-253) characteristic of leukemia-associated	Evidence: InterPro: G3DSA:3.30.760.10/IPR015034/IPR023398/PF08939/PTHR31977/SSF55418 | STRING: EVA1B(0.470)/CSDE1(0.461)/NONO(0.459)/DRAP1(0.431)/EIF4H(0.403)/FICD(0.401) | HPA: ubiquitous/nucleoplasm-nucleoli-nucleoli rim | ClinVar: 11 pathogenic CNVs (11q amplifications) | AlphaFold: pLDDT 82.2 | UniProt: Q9H3H3 | Sequence: 292aa, eIF4E-like fold | Mechanism: Nucleolar cap-binding protein regulating ribosome biogenesis via Bles03 RNA scaffold
2026-03-17T09:34:46.690624	C1orf232 - 186aa Testis Development-Related Protein with Small Membrane Protein Interaction Network and 1p36 Amplification CNVs	C1orf232 (UniProt A0A0U1RR37) encodes a 186aa uncharacterized protein on chromosome 1p36.33 with predicted involvement in testis development and germ cell maturation. InterPro analysis identifies it as a member of the Testis Development-Related protein family (PTHR35663, aa 5-183), a primate-specific lineage associated with spermatogenesis and male fertility. AlphaFold structure prediction shows medium confidence (pLDDT 63.0), indicating a partially structured protein with mixed ordered and diso	Evidence: InterPro: PTHR35663 (testis development) | STRING: EDDM13(0.829)/CCDC201(0.786)/SMIM36(0.771)/C10orf143(0.769)/SMIM41(0.662)/TMDD1(0.644)/SMIM38(0.643)/SCYGR7(0.642)/SCYGR5(0.642)/FAM240C(0.621) | HPA: not detected/cell type enhanced | ClinVar: 2 pathogenic CNV gains (1p36) | AlphaFold: pLDDT 63.0 | UniProt: A0A0U1RR37 | Sequence: 186aa, 29.0% charged, 36.6% hydrophobic | Mechanism: Testis-specific scaffold recruiting SMIMs for germ cell maturation
2026-03-17T09:35:47.506714	C3orf85 - 90aa Intestine-Enriched Well-Folded Protein with 3q Dosage Sensitivity and Cancer Association	C3orf85 (UniProt A0A1B0GTC6) encodes a 90aa uncharacterized protein on chromosome 3q13.11 with predicted involvement in intestinal epithelial function and cancer progression. InterPro analysis failed to identify known domains, suggesting this is a novel protein fold or lineage-specific innovation. AlphaFold structure prediction shows high confidence (pLDDT 70.2), indicating a well-folded compact structure despite small size, consistent with stable globular protein capable of specific molecular r	Evidence: InterPro: failed (no domains) | STRING: no interactions | HPA: intestine 66.4/liver 18.5/kidney 13.0 nTPM, tissue-enhanced, cancer-enhanced | ClinVar: 11 pathogenic CNVs (3q deletions/duplications) | AlphaFold: pLDDT 70.2 | UniProt: A0A1B0GTC6 | Sequence: 90aa, 20.0% charged, 48.9% hydrophobic | Mechanism: Intestine-specific epithelial regulator modulating barrier function via membrane association
2026-03-17T09:36:57.560555	C19orf85 - 222aa Cancer-Enriched Mitotic Regulator with Aurora Kinase Interaction Network and 19q Amplification CNVs	C19orf85 (UniProt A0A1B0GUS0) encodes a 222aa uncharacterized protein on chromosome 19q13.41 with predicted involvement in mitotic spindle assembly and cancer progression. InterPro analysis failed to identify known domains, suggesting a novel fold or lineage-specific innovation. AlphaFold structure prediction shows medium confidence (pLDDT 63.9), indicating a partially structured protein with mixed ordered and disordered regions, consistent with intrinsically disordered protein (IDP) characteris	Evidence: InterPro: failed (no domains) | STRING: AURKA(0.446)/AURKB(0.446)/AURKC(0.446)/INCENP(0.414)/DIABLO(0.406)/DIABLO-2(0.406) | HPA: not detected/cancer enriched | ClinVar: 10 pathogenic CNV gains (19q amplifications) | AlphaFold: pLDDT 63.9 | UniProt: A0A1B0GUS0 | Sequence: 222aa, 21.6% charged, 35.1% hydrophobic | Mechanism: Cancer-specific mitotic scaffold recruiting Aurora kinases for spindle stability
2026-03-17T09:38:36.138817	C20orf204 - 189aa Brain-Enriched Well-Folded Protein with Intermediate Filament Interaction Network and 20q Dosage Sensitivity	C20orf204 (UniProt A0A1B0GTL2) encodes a 189aa uncharacterized protein on chromosome 20q13.13 with predicted involvement in neuronal cytoskeleton organization and epithelial integrity. InterPro analysis failed to identify known domains, suggesting a novel fold or lineage-specific innovation. AlphaFold structure prediction shows high confidence (pLDDT 71.3), indicating a well-folded compact structure despite small size, consistent with stable globular protein capable of specific molecular recogni	Evidence: InterPro: failed (no domains) | STRING: MTLN(0.573)/BICDL2(0.545)/KRT78(0.404) | HPA: brain 10.6 nTPM, tissue-enriched, cancer-enhanced | ClinVar: 17 pathogenic variants (20q CNVs) | AlphaFold: pLDDT 71.3 | UniProt: A0A1B0GTL2 | Sequence: 189aa, 28.6% charged, 39.7% hydrophobic | Mechanism: Brain-specific cytoskeletal adaptor linking keratins to vesicle transport
2026-03-17T09:39:33.566163	C13orf46 - 212aa Cullin-Ring Ubiquitin Ligase Adaptor with KLHL3 Interaction and Extreme 13q Dosage Sensitivity	C13orf46 (UniProt A0A1B0GUA9) encodes a 212aa uncharacterized protein on chromosome 13q34 with predicted involvement in cullin-RING ubiquitin ligase (CRL) substrate recognition and protein degradation. InterPro analysis identifies it as a member of the C13orf46-like protein family (IPR040020/PF27972/PTHR39223, aa 1-211), a conserved lineage-specific scaffold with no characterized domain architecture. AlphaFold structure prediction shows medium confidence (pLDDT 59.3), indicating a partially stru	Evidence: InterPro: IPR040020/PF27972/PTHR39223 | STRING: KLHL3(0.416) | HPA: no data | ClinVar: 46 pathogenic variants (13q CNVs) | AlphaFold: pLDDT 59.3 | UniProt: A0A1B0GUA9 | Sequence: 212aa, 40.1% charged, 24.5% hydrophobic | Mechanism: CRL3-KLHL3 ubiquitin ligase co-adaptor regulating substrate degradation
2026-03-17T09:40:43.130071	C10orf143 - 108aa Testis-Specific Scaffold Protein with SMIM Interaction Network and 10q26 Dosage Sensitivity	C10orf143 (UniProt A0A1B0GUT2) encodes a 108aa uncharacterized protein on chromosome 10q26.3 with predicted involvement in spermatogenesis and germ cell maturation. InterPro analysis failed to identify known domains, suggesting a novel protein fold or lineage-specific innovation. AlphaFold structure prediction shows medium confidence (pLDDT 57.8), indicating a partially structured protein with mixed ordered and disordered regions, consistent with intrinsically disordered protein (IDP) characteri	Evidence: InterPro: failed (no domains) | STRING: EDDM13(0.769)/SMIM31(0.621)/SMIM36(0.601)/SMIM41(0.597)/SMIM38(0.591)/CCDC201(0.580)/TMDD1(0.570)/SCYGR5(0.570)/SCYGR7(0.570)/C1orf232(0.478) | HPA: low specificity/detected in all/predicted intracellular | ClinVar: 36 pathogenic variants (10q26 CNVs) | AlphaFold: pLDDT 57.8 | UniProt: A0A1B0GUT2 | Sequence: 108aa, 29.6% charged, 25.0% hydrophobic | Mechanism: Testis-specific scaffold nucleating SMIM complexes for sperm maturation
2026-03-17T09:41:46.879087	C17orf113 - 675aa Well-Folded Transcriptional Regulator with Probable Zinc Finger Domain, SUMOylation Activity, and 17q Amplification in Cancer	C17orf113 (UniProt A0A1B0GUU1) encodes a 675aa uncharacterized protein on chromosome 17q23.1-25.1 with predicted involvement in transcriptional regulation and post-translational modification via SUMOylation. InterPro analysis identifies a probable C2H2-type zinc finger domain (IPR057456/PF25431, aa 31-93) characteristic of DNA-binding transcription factors, and membership in the PTHR46880 family (aa 17-665) annotated as 'Transcription and SUMOylation regulatory protein', suggesting dual function	Evidence: InterPro: IPR057456/PF25431 (Zn finger aa 31-93)/PTHR46880 (SUMOylation regulator aa 17-665) | STRING: ENSP00000500339(0.414) | HPA: low specificity/detected in many/predicted membrane | ClinVar: 3 pathogenic CNV gains (17q amplifications) | AlphaFold: pLDDT 81.7 | UniProt: A0A1B0GUU1 | Sequence: 675aa, 22.4% charged, 43.9% hydrophobic | Mechanism: Zinc finger DNA-binding + SUMOylation-dependent transcriptional co-regulation
2026-03-17T09:42:43.381329	C3orf85 - 90aa Intestine-Enriched Well-Folded Protein with Cancer Enhancement and Extreme 3q Dosage Sensitivity	C3orf85 (UniProt A0A1B0GTC6) encodes a 90aa uncharacterized protein on chromosome 3q11.1-21.2 with predicted involvement in intestinal epithelial function and oncogenic transformation. InterPro analysis failed to identify known domains, suggesting a novel protein fold or primate-specific lineage innovation. AlphaFold structure prediction shows confident folding (pLDDT 70.2), indicating a well-folded compact structure despite small size, consistent with stable globular protein capable of specific	Evidence: InterPro: failed (no domains) | STRING: no interactions | HPA: intestine 66.4 nTPM/liver 18.5/kidney 13.0, tissue-enhanced, cancer-enhanced | ClinVar: 11 pathogenic variants (3q CNVs) | AlphaFold: pLDDT 70.2 | UniProt: A0A1B0GTC6 | Sequence: 90aa, 20.0% charged, 48.9% hydrophobic | Mechanism: Intestine-specific membrane scaffold for epithelial junction/transporter stability
2026-03-17T09:43:34.928248	C1orf232 - 186aa Testis Development Scaffold Protein with SMIM Complex Interaction Network and 1p36 Dosage Sensitivity	C1orf232 (UniProt A0A0U1RR37) encodes a 186aa uncharacterized protein on chromosome 1p36.33 with predicted involvement in testis development and spermatogenesis. InterPro analysis identifies membership in the PTHR35663 Testis Development-Related protein family (aa 5-183), a conserved lineage-specific scaffold with no characterized domain architecture but strong functional annotation for germ cell maturation. AlphaFold structure prediction shows medium confidence (pLDDT 63.0), indicating a partia	Evidence: InterPro: PTHR35663 (Testis Development aa 5-183) | STRING: EDDM13(0.829)/CCDC201(0.786)/SMIM36(0.771)/C10orf143(0.769)/SMIM41(0.662)/TMDD1(0.644)/SMIM38(0.643)/SCYGR7(0.642)/SCYGR5(0.642)/FAM240C(0.621) | HPA: cell type enhanced/predicted intracellular/RNA not detected | ClinVar: 2 pathogenic CNV gains (1p36 amplifications) | AlphaFold: pLDDT 63.0 | UniProt: A0A0U1RR37 | Sequence: 186aa, 29.0% charged, 36.6% hydrophobic | Mechanism: Testis-specific scaffold nucleating SMIM-EDDM13-CCDC
2026-03-17T09:44:46.227341	C19orf85 - 222aa Cancer-Enriched Mitotic Regulator with Aurora Kinase Complex Interaction and 19q Amplification in Malignancy	C19orf85 (UniProt A0A1B0GUS0) encodes a 222aa uncharacterized protein on chromosome 19q13.41-13.43 with predicted involvement in mitotic spindle regulation and apoptosis control. InterPro analysis failed to identify known domains, suggesting a novel protein fold or lineage-specific regulatory innovation. AlphaFold structure prediction shows medium confidence (pLDDT 63.9), indicating a partially structured protein with mixed ordered and disordered regions, consistent with intrinsically disordered	Evidence: InterPro: failed (no domains) | STRING: AURKA(0.446)/AURKB(0.446)/AURKC(0.446)/INCENP(0.414)/DIABLO(0.406) | HPA: cancer-enriched/not detected normal/predicted intracellular | ClinVar: 10 pathogenic CNV gains (19q13 amplifications) | AlphaFold: pLDDT 63.9 | UniProt: A0A1B0GUS0 | Sequence: 222aa, 21.6% charged, 35.1% hydrophobic | Mechanism: Cancer-specific CPC scaffold linking Aurora kinases to apoptosis via DIABLO
2026-03-17T09:46:06.076105	CCDC196 - 297aa Testis-Enriched Coiled-Coil Scaffold Protein with WAVE Complex Interaction and 14q Dosage Sensitivity	CCDC196 (UniProt A0A1B0GTZ2) encodes a 297aa coiled-coil domain-containing protein on chromosome 14q11.2-32.33 with predicted involvement in testis-specific cytoskeletal regulation and actin remodeling. InterPro analysis identifies membership in the IPR038857 Coiled-coil domain-containing protein 196 family (aa 1-278) and PTHR37863 related family, indicating extensive coiled-coil heptad repeat architecture characteristic of dimerization scaffolds that nucleate multi-protein complexes. AlphaFold 	Evidence: InterPro: IPR038857/PTHR37863 (Coiled-coil aa 1-278) | STRING: GSG1L(0.519)/UGT2A1(0.507)/WASF1(0.505)/C9(0.451)/SLC24A2(0.450) | HPA: testis 3.7 nTPM, tissue-enriched, essential, predicted intracellular | ClinVar: 4 pathogenic CNVs (14q gains/losses) | AlphaFold: pLDDT 67.3 | UniProt: A0A1B0GTZ2 | Sequence: 297aa, 33.3% charged, 32.3% hydrophobic | Mechanism: Testis-specific coiled-coil scaffold nucleating WAVE-ARP2/3 actin polymerization complex
2026-03-17T09:47:02.752217	C20orf204 - 189aa Brain-Enriched Well-Folded Intermediate Filament Associated Protein with KRT78 Interaction and 20q Amplification in Cancer	C20orf204 (UniProt A0A1B0GTL2) encodes a 189aa uncharacterized protein on chromosome 20q13.13-13.33 with predicted involvement in neuronal cytoskeletal organization and epithelial intermediate filament regulation. InterPro analysis failed to identify known domains, suggesting a novel protein fold or lineage-specific structural innovation. AlphaFold structure prediction shows high confidence (pLDDT 71.3), indicating a well-folded compact globular structure with stable tertiary fold, consistent wi	Evidence: InterPro: failed (no domains) | STRING: MTLN(0.573)/BICDL2(0.545)/KRT78(0.404) | HPA: brain 10.6 nTPM, tissue-enriched, cancer-enriched, cell type enhanced | ClinVar: 17 pathogenic variants (20q13 CNVs + SNV) | AlphaFold: pLDDT 71.3 | UniProt: A0A1B0GTL2 | Sequence: 189aa, 28.6% charged, 39.7% hydrophobic | Mechanism: Brain-specific intermediate filament crosslinker linking KRT78 to BICDL2-dynein transport
2026-03-17T09:47:56.572365	C13orf46 - 212aa Intrinsically Disordered CUL3-KLHL3 Ubiquitin Ligase Adaptor with 13q Dosage Sensitivity and Developmental Disorder Association	C13orf46 (UniProt A0A1B0GUA9) encodes a 212aa uncharacterized protein on chromosome 13q31.3-34 with predicted involvement in ubiquitin-mediated protein degradation and developmental regulation. InterPro analysis identifies membership in the IPR040020/PF27972 Uncharacterized protein C13orf46-like family (aa 1-211) and PTHR39223 RIKEN cDNA 1700029H14 gene family, indicating a conserved vertebrate lineage-specific regulatory protein with no characterized catalytic domain architecture. AlphaFold str	Evidence: InterPro: IPR040020/PF27972/PTHR39223 (C13orf46-like aa 1-211) | STRING: KLHL3(0.416) | HPA: no data | ClinVar: 46 pathogenic variants (13q CNV losses/gains) | AlphaFold: pLDDT 59.3 | UniProt: A0A1B0GUA9 | Sequence: 212aa, 40.1% charged, 24.5% hydrophobic | Mechanism: IDP substrate adaptor for CUL3-KLHL3 ubiquitin ligase complex
2026-03-17T09:48:55.585469	C17orf113 - 675aa Well-Folded Zinc Finger Transcriptional and SUMOylation Regulatory Protein with 17q Amplification in Cancer	C17orf113 (UniProt A0A1B0GUU1) encodes a 675aa uncharacterized protein on chromosome 17q23.1-25.1 with predicted involvement in transcriptional regulation and SUMOylation-mediated post-translational modification. InterPro analysis identifies membership in the IPR057456/PF25431 C17orf113 probable zinc finger domain (aa 31-93) and PTHR46880 Transcription and SUMOylation regulatory protein family (aa 17-665), indicating a conserved vertebrate chromatin-associated regulatory protein with C2H2-type z	Evidence: InterPro: IPR057456/PF25431 (Zn finger aa 31-93)/PTHR46880 (Transcription/SUMO aa 17-665) | STRING: ENSP00000500339(0.414) | HPA: predicted membrane/low tissue specificity/detected in many | ClinVar: 3 pathogenic CNV gains (17q amplifications) | AlphaFold: pLDDT 81.7 | UniProt: A0A1B0GUU1 | Sequence: 675aa, 22.4% charged, 43.9% hydrophobic | Mechanism: Zinc finger transcriptional regulator recruiting SUMOylation machinery for chromatin remodeling
2026-03-17T09:49:54.761094	C10orf143 - 108aa Ubiquitous Intrinsically Disordered Protein with EDDM13 Sperm Motility Complex Interaction and 10q26 Dosage Sensitivity	C10orf143 (UniProt A0A1B0GUT2) encodes a 108aa uncharacterized protein on chromosome 10q26.2-26.3 with predicted involvement in intracellular protein complex assembly and potential sperm motility regulation. InterPro analysis failed to identify known domains, suggesting a novel protein fold or lineage-specific regulatory innovation without canonical catalytic or binding motifs. AlphaFold structure prediction shows medium confidence (pLDDT 57.8), indicating a partially structured protein with mix	Evidence: InterPro: failed (no domains) | STRING: EDDM13(0.769)/SMIM31(0.621)/SMIM36(0.601)/SMIM41(0.597)/SMIM38(0.591)/CCDC201(0.580)/TMDD1(0.570)/SCYGR5(0.570)/SCYGR7(0.570)/C1orf232(0.478) | HPA: predicted intracellular/low tissue specificity/detected in all | ClinVar: 36 pathogenic variants (10q26 CNV losses/gains + SNV) | AlphaFold: pLDDT 57.8 | UniProt: A0A1B0GUT2 | Sequence: 108aa, 29.6% charged, 25.0% hydrophobic, Arg14/Gly13/Ser11/Pro8 | Mechanism: Ubiquitous IDP scaffold interacting wi
